chr11	3593976	3594907	1	-0.510863	16	3.9894e-05	3.7359e-05	0.45997	0.97083
chr11	3603312	3603987	0.89549	-0.613582	16	1.4058e-06	6.7063e-06	0.31161	0.92519
chr11	3599812	3600448	0.00016573	-0.703962	31	3.5647e-10	1.2411e-09	0.026882	0.73084
chr11	3607310	3608121	0.42656	-0.697773	18	4.145e-07	3.1945e-06	0.18889	0.88666
chr11	3605499	3606010	0.89518	-0.630754	16	4.6932e-05	6.704e-06	0.31994	0.95069
chr11	3610077	3610307	1	-0.606504	10	1.0825e-05	0.001037	0.33524	0.94174
chr11	3615020	3615484	1	-0.804639	10	1.0825e-05	0.00048281	0.078571	0.88321
chr11	3616680	3617148	1	-0.840873	12	7.396e-07	6.8258e-05	0.10972	0.9506
chr11	3616125	3616297	1	-0.937576	10	1.0825e-05	0.00037789	0.033333	0.97091
chr11	3621561	3621901	1	-0.836742	10	1.0825e-05	6.0546e-05	0.090833	0.92758
chr11	3617476	3618789	6.8627e-05	-0.772823	27	2.8668e-10	5.1395e-10	0.14012	0.91295
chr11	3629541	3629987	1	-0.602857	10	1.0825e-05	0.00039452	0.36619	0.96905
chr11	3630128	3630474	1	-0.477976	14	0.0043891	0.0020156	0.45714	0.93512
chr11	3622933	3623636	1	-0.818333	10	1.0825e-05	1.4167e-05	0.165	0.98333
chr11	3624630	3626419	2.3735e-06	-0.671277	37	2.0217e-13	1.7775e-11	0.28362	0.9549
chr11	3634625	3634796	1	-0.848611	12	7.396e-07	6.7496e-05	0.083333	0.93194
chr11	3635407	3635768	0.46061	-0.809345	20	6.3019e-08	3.4495e-06	0.1356	0.94494
chr11	3635880	3636361	1	-0.584751	14	0.00033848	8.3272e-05	0.32738	0.91213
chr11	3636751	3637359	1	-0.672302	10	1.0825e-05	0.00037654	0.24187	0.91417
chr11	3640287	3640549	1	-0.343413	10	0.0001299	0.00049947	0.57786	0.92127
chr11	3645736	3646364	1	-0.610459	14	1.2711e-05	3.393e-05	0.23333	0.84379
chr11	3646865	3647112	1	-0.555173	10	0.00020568	0.012892	0.24333	0.79851
chr11	3647828	3648797	0.088572	-0.646889	25	3.0331e-08	6.6332e-07	0.2	0.84689
chr11	3650804	3651631	0.2073	-0.663222	22	1.4951e-06	1.5525e-06	0.20909	0.87231
chr11	3651989	3653234	2.6739e-08	-0.654944	48	4.563e-14	2.0025e-13	0.23507	0.89001
chr11	3659874	3660376	0.06243	-0.694761	17	7.7069e-07	4.6754e-07	0.19608	0.89084
chr11	3654562	3655054	0.00073642	-0.782165	25	1.2356e-08	5.515e-09	0.04	0.82216
chr11	3662500	3662784	0.30031	-0.719471	15	4.5764e-06	2.2491e-06	0.15	0.86947
chr11	3669927	3670735	1	-0.657866	17	5.0244e-06	8.3638e-05	0.26664	0.92451
chr11	3666772	3666988	1	-0.833929	10	1.0825e-05	6.3321e-05	0.1	0.93393
chr11	3663355	3664255	0.00018129	-0.870067	28	1.331e-10	1.3577e-09	0.071429	0.9415
chr11	3678881	3679742	0.0031723	-0.768577	36	2.717e-12	2.3757e-08	0.17176	0.94034
chr11	3673744	3674069	1	-0.622619	14	0.00028357	8.358e-05	0.23214	0.85476
chr11	3677251	3678116	0.037002	-0.746757	29	8.4372e-11	2.7711e-07	0.18621	0.93296
chr11	3678116	3678559	1	-0.395588	17	0.0049982	0.015914	0.29881	0.6944
chr11	3685958	3686252	1	-0.661765	17	1.5485e-06	1.6682e-05	0.20784	0.86961
chr11	3689967	3690360	1	-0.551118	10	1.0825e-05	0.00013187	0.26334	0.81446
chr11	3692146	3693113	4.9629e-08	-0.742593	39	9.8366e-14	3.7167e-13	0.14881	0.8914
chr11	3699073	3699947	0.03256	-0.713910	19	1.8756e-07	2.4384e-07	0.12719	0.8411
chr11	3700027	3700320	1	0.149830	14	0.2906	0.42119	0.35969	0.20986
chr11	3698188	3698669	1	-0.474048	10	2.165e-05	0.00013299	0.425	0.89905
chr11	3696900	3697358	0.39625	-0.823529	17	6.4547e-07	2.9675e-06	0.11345	0.93697
chr11	3704303	3704978	0.0018159	-0.809508	25	1.3329e-09	1.3599e-08	0.14733	0.95684
chr11	3710552	3711002	1	-0.778611	20	5.6075e-07	7.596e-06	0.12667	0.90528
chr11	3706308	3707467	1	-0.728852	17	6.4547e-07	3.7981e-05	0.061765	0.79062
chr11	3714324	3715600	0.46211	-0.554420	21	1.0352e-07	3.4607e-06	0.27765	0.83207
chr11	3713457	3713668	1	-0.534722	12	5.1772e-06	2.5484e-05	0.38889	0.92361
chr11	3719227	3719505	1	-0.429894	12	0.002914	0.02125	0.38611	0.81601
chr11	3722836	3723513	1	-0.597619	18	0.00012905	0.00067093	0.31204	0.90966
chr11	3735536	3735687	1	-0.825714	10	1.0825e-05	4.9416e-05	0.1	0.92571
chr11	3739024	3739384	1	-0.487987	11	0.0018599	0.024539	0.2197	0.70768
chr11	3739895	3740414	1	-0.644709	12	7.396e-07	2.7082e-05	0.125	0.76971
chr11	3744707	3745102	1	-0.349286	10	0.035463	0.2958	0.125	0.47429
chr11	3758392	3759290	0.037608	-0.546712	21	5.9246e-08	2.8165e-07	0.30658	0.85329
chr11	3746630	3747369	0.2105	-0.663077	22	3.9607e-08	1.5764e-06	0.22955	0.89262
chr11	3752515	3753467	0.0092834	-0.558538	25	1.9416e-08	6.9523e-08	0.3411	0.89963
chr11	3765099	3765659	1	-0.623779	14	5.2683e-05	0.00044999	0.31786	0.94164
chr11	3761330	3761533	1	-0.805556	12	1.4792e-06	0.00046969	0.11111	0.91667
chr11	3771324	3771519	1	-0.407619	10	0.00020568	0.0004141	0.51238	0.92
chr11	3769698	3770013	1	-0.736593	14	6.7041e-06	1.2998e-05	0.21933	0.95592
chr11	3777718	3778174	0.44718	-0.872515	19	2.7893e-06	3.3489e-06	0.12164	0.99415
chr11	3785500	3785682	1	-0.430476	10	1.0825e-05	1	0	0.43048
chr11	3788064	3788463	1	-0.750000	10	1.0825e-05	1.3476e-05	0.15	0.9
chr11	3781162	3781819	0.072094	-0.703042	18	4.145e-07	5.3992e-07	0.20437	0.90741
chr11	3793299	3795865	2.7364e-15	-0.790482	78	4.1522e-14	2.0493e-20	0.076068	0.86655
chr11	3791417	3792075	0.13748	-0.730952	16	1.4058e-06	1.0296e-06	0.12708	0.85804
chr11	3792127	3792852	1	-0.444743	14	0.0017814	0.00096132	0.38333	0.82808
chr11	3799885	3801145	0.00082922	-0.826740	26	6.1792e-10	6.21e-09	0.028846	0.85559
chr11	3804544	3805202	0.0020461	-0.847183	30	1.8652e-10	1.5323e-08	0.10556	0.95274
chr11	3805233	3805560	0.13957	-0.628125	16	7.292e-06	1.0452e-06	0.0375	0.66562
chr11	3803307	3803780	1	-0.954825	19	1.3668e-07	1	0	0.95482
chr11	3805909	3806600	0.015131	-0.872857	20	6.3019e-08	1.1331e-07	0.025	0.89786
chr11	3807830	3808348	0.093708	-0.784091	22	1.7666e-08	7.0178e-07	0.037879	0.82197
chr11	3809503	3810048	0.0060019	-0.941528	20	6.3019e-08	4.4948e-08	0.01	0.95153
chr11	3821519	3822027	1	-0.664015	22	7.6484e-08	5.9423e-05	0.15303	0.81705
chr11	3816319	3816613	0.24965	-0.775299	14	6.7041e-06	1.8696e-06	0.017857	0.79316
chr11	3820420	3821057	1	-0.803231	14	6.7041e-06	8.3136e-05	0.038095	0.84133
chr11	3811391	3813392	1	-0.835975	64	4.3188e-14	1	0	0.83597
chr11	3824398	3825260	1	-0.938312	22	1.344e-08	1	0	0.93831
chr11	3827373	3829616	2.4144e-08	-0.822151	51	4.1522e-14	1.8082e-13	0.041877	0.86403
chr11	3829616	3830066	1	-0.542125	13	0.0002971	0.0023001	0.076923	0.61905
chr11	3822374	3823102	0.75445	-0.829082	14	6.7041e-06	5.6501e-06	0.125	0.95408
chr11	3826166	3827069	0.43697	-0.754654	22	1.7666e-08	3.2725e-06	0.083333	0.83799
chr11	3831731	3832103	1	-0.616706	10	1.0825e-05	0.00036963	0.2	0.81671
chr11	3837826	3838352	0.028429	-0.848347	18	2.9682e-07	2.1291e-07	0.083995	0.93234
chr11	3841529	3841976	1	-0.647917	12	7.396e-07	1	0	0.64792
